gene_name	gene_id	protein_id	transcript_count	dmr_transcript_count	dmr_count	dmr_A_count	dmr_C_count	dmr_G_count	dmr_U_count	gene_level_ont_C3	gene_level_ont_C4	ont_gene_log2FC_C4vsC3	ont_gene_pval	ont_gene_qval	protein_level_C3	protein_level_C4	protein_log2FC_C4vsC3	protein_pval	protein_qval	median_transcript_len
LIPA	ENSG00000107798	P38571	1	1	3	1	0	0	2	5.914732502945734	6.601791227411774	0.6865265449159303	0.0305093491681777	0.3916898909646059	15.549644592071967	16.032005382532187	0.454911791756205	1.03040336553252e-05	0.000123954680872765	2496.0
YWHAZ	ENSG00000164924	P63104	5	2	3	1	1	0	1	8.390319778649706	8.751548538283004	0.3653812325475986	0.1820232965608796	0.8650721781787852	17.913707087984545	18.113075189352575	0.213474401170236	0.0213237527294109	0.0872349335486225	2829.0
CCDC71L	ENSG00000253276	Q8N9Z2	1	1	3	1	0	0	2	7.934514905045255	7.461394617698533	-0.5077490120589961	0.0811720339217892	0.6403571564941151	0.0	0.0	0.0	1.0	1.0	1575.0
AMIGO2	ENSG00000139211	Q86SJ2	2	2	3	0	1	0	2	7.692666079823078	6.845371200263803	-0.8699236524279034	0.0027231784280632	0.0808662009107526	11.517799789464595	11.105522420519897	-1.59257275850401	0.258335606147352	0.570396047536153	3141.0
HSPA8	ENSG00000109971	P11142	5	2	3	0	1	1	1	10.488855161692861	11.22848180006107	0.7537643805329179	0.0010781140667635	0.0394690821629218	19.559512983142543	19.798426941432385	0.241832986973235	2.73125810678966e-12	1.08981045303311e-10	2186.0
STT3B	ENSG00000163527	Q8TCJ2	1	1	3	0	1	0	2	6.516860079140346	6.558549679267359	0.0262649789087511	0.9308171077088236	0.9990269081233384	15.549823201815332	15.352224649242302	-0.185429574018169	0.0485774765956885	0.167726985003761	4107.0
UGDH	ENSG00000109814	O60701	2	1	3	0	0	0	3	6.602791057047194	6.566173020081428	-0.0388176902755736	0.9080111019251672	0.9990269081233384	16.72239394936103	16.609189632905146	-0.101019336120263	0.73425135951071	1.0	2374.5
TRIM8	ENSG00000171206	Q9BZR9	3	1	3	0	0	0	3	6.735239315259776	6.59062710487449	-0.1518348961137745	0.6840992122191621	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	2386.0
TGOLN2	ENSG00000152291	O43493	5	2	3	0	1	0	2	7.170407184027939	7.3995221604511805	0.221545421825818	0.4309776218824918	0.9990269081233384	15.47844252187241	15.600127117876953	0.199623659275185	0.619134056252728	0.970673370981726	6050.0
SERINC3	ENSG00000132824	Q13530	1	1	3	1	1	0	1	6.074187334591091	5.926586678601533	-0.1449415986687702	0.7713261026700775	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	4396.0
PRRC1	ENSG00000164244	Q96M27	1	1	3	0	1	0	2	6.340792816782596	6.343852564009376	-0.0151025459557136	0.962644853682228	0.9990269081233384	15.517619820785207	15.55655988232752	0.107740855464307	0.841407205517633	1.0	4664.0
ITGAV	ENSG00000138448	P06756	3	1	3	0	1	0	2	9.035429733522339	8.319652342210683	-0.7487777598150778	0.004164086797977	0.1123014365828411	15.996926691315439	15.674959278488934	-0.322612860369154	1.4078859307555e-07	2.54858839733567e-06	6903.0
CS	ENSG00000062485	O75390	2	1	3	1	0	0	2	6.254691650822139	6.352727810163157	0.080417459460778	0.8144378557252588	0.9990269081233384	14.573488463435357	14.589041406049658	0.0190322566001053	0.99996375338039	1.0	2986.0
PTPRA	ENSG00000132670	P18433	1	1	3	0	3	0	0	5.291663085647819	5.232463135074366	-0.0702319644334845	0.8645594517673483	0.9990269081233384	12.713393383951116	12.709580723223656	0.0436847209638563	0.996140612154141	1.0	3353.0
SMAD2	ENSG00000175387	Q15796	3	1	3	1	1	1	0	5.7185909743507155	5.581297797290704	-0.1524853649837872	0.699708315952549	0.9990269081233384	12.496190711078247	12.72922673417249	0.420117835431923	0.239595798156221	0.542090776657027	1971.0
TMED5	ENSG00000117500	Q9Y3A6	1	1	3	2	0	0	1	6.486841844385502	6.725718890579259	0.2356378926647644	0.4458297918652922	0.9990269081233384	16.78485991411311	17.000701123340214	0.187496092154973	0.403129260835792	0.756903851238778	3847.0
LAYN	ENSG00000204381	Q6UX15	3	1	3	2	0	1	0	6.354346609393995	6.53509980374065	0.1552058756790027	0.6213678326425514	0.9990269081233384	14.340752721245881	14.203267531476435	-0.132019812752556	0.999982468641062	1.0	1763.0
CLMP	ENSG00000166250	Q9H6B4	1	2	3	1	1	0	1	6.249126358671579	6.726290795891863	0.5178942927372583	0.5181142049874581	0.9990269081233384	13.858897704103615	14.396359134789305	0.551540223007713	0.0099776849369615	0.0472688652615584	5032.0
GOLPH3	ENSG00000113384	Q9H4A6	1	1	3	0	1	0	2	7.734236222970663	7.203230851532701	-0.5558539520960322	0.0404808465095512	0.4527285125149338	13.89177990843805	14.156573270113904	0.21340480586709	0.0103724689239434	0.0488051804924185	2678.0
RNF114	ENSG00000124226	Q9Y508	3	1	3	0	2	0	1	6.720465060593399	6.442949905680467	-0.28969120989453	0.35754958537868	0.991727944910061	0.0	0.0	0.0	1.0	1.0	2438.0
DLD	ENSG00000091140	P09622	1	1	3	1	0	2	0	5.764552325780913	5.805904064805161	0.0220077494461635	0.95349089289488	0.9990269081233384	15.02839007100426	15.31479129724832	0.322234986942268	0.00426154181947818	0.0234882256314819	1993.0
PTTG1IP	ENSG00000183255	P53801	2	1	3	0	3	0	0	9.7077124747142	9.560907356387613	-0.1515609208419048	0.48576295798537	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	1499.0
SCAND1	ENSG00000171222	P57086	1	2	3	1	1	0	1	6.31402227089899	6.098760496086416	-0.2421268872961531	0.4506868454027956	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	1727.0
RHOQ	ENSG00000119729	P17081	0	1	3	0	3	0	0	0.0	0.0				0.0	0.0	0.0	1.0	1.0	
SCARF2	ENSG00000244486	Q96GP6	1	1	3	0	3	0	0	7.5808610986339495	6.925268026347652	-0.6828230397666586	0.1285780276248948	0.7814742379380768	14.482573616831946	14.497210292669905	0.0952741512124632	0.359143930542159	0.702580550961472	3463.0
HNRNPA0	ENSG00000177733	Q13151	0	1	3	1	1	0	1	0.0	0.0				15.731042428472623	15.813634377682805	0.0818849858785123	0.901079227806113	1.0	
MAGED1	ENSG00000179222	Q9Y5V3	4	2	3	0	2	0	1	8.635868722453385	8.199678300196828	-0.4638445658075501	0.076764554244127	0.6147853285133692	13.283889297479453	13.575641430592267	0.266064729659771	0.00999560076964694	0.0473141804183956	2712.0
SNX18	ENSG00000178996	Q96RF0	0	1	3	0	0	0	3	0.0	0.0				14.490447199254263	14.795619934859504	0.283618904638526	3.17564995027378e-05	0.000337584101655745	
SEL1L	ENSG00000071537	Q9UBV2	0	1	3	0	1	0	2	0.0	0.0				13.957134728602359	14.147213763526516	0.187801838347936	0.78947162983092	1.0	
TTC3	ENSG00000182670	P53804	5	2	3	2	0	0	1	7.778297063666986	7.690781781348229	-0.113901765471009	0.6603606749435098	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	8998.0
CAPRIN1	ENSG00000135387	Q14444	5	1	3	1	2	0	0	7.14255012342125	7.374911369972646	0.2273085363863757	0.4051581635683494	0.9990269081233384	15.175421701891834	15.340976630741952	0.168112859852982	0.00318774881560746	0.0183554723467804	3438.0
SOCS5	ENSG00000171150	O75159	0	1	3	0	0	0	3	0.0	0.0				0.0	0.0	0.0	1.0	1.0	
UAP1	ENSG00000117143	Q16222	2	2	3	1	0	0	2	8.34071247523821	8.342819288774868	-0.0052105321981761	0.9825085577061946	0.9990269081233384	16.777368804207136	17.117993239935345	0.342579366625202	4.60266768072749e-14	2.1732262565835e-12	2335.5
EIF5	ENSG00000100664	P55010	3	1	3	0	1	0	2	7.557291382009379	7.312949052231718	-0.2649458558028499	0.305555260142762	0.9887558605097924	15.280093427444887	15.373881542533915	0.0973083400738208	0.743010088853649	1.0	3417.0
INHBA	ENSG00000122641	P08476	1	1	3	0	1	0	2	7.6379570961708305	6.219012121717787	-1.4725204208405576	0.0003214184827352	0.0153690511234433	0.0	0.0	0.0	1.0	1.0	6046.0
RSL1D1	ENSG00000171490	O76021	2	1	3	0	0	0	3	7.358843116527533	7.515706424881087	0.1470142711661098	0.5891139665892454	0.9990269081233384	15.322817402936337	15.429941487712622	0.0469072261999354	0.838687753390731	1.0	1396.5
IPO7	ENSG00000205339	O95373	1	1	3	0	1	1	1	4.029784854736129	4.484584418349915				13.80035334039399	13.499710202459177	-0.292630057799827	0.0052526237781811	0.0278419811947184	6162.0
PPP1CB	ENSG00000213639	P62140	3	2	3	0	1	0	2	5.931550695168452	5.887645209097538	-0.0749248389727188	0.8330319452787651	0.9990269081233384	15.59357469534159	15.601896012375269	-0.098959396437841	0.776904795379836	1.0	4771.0
CMPK1	ENSG00000162368	P30085	2	1	3	0	0	0	3	8.204425327437841	8.287035644533908	0.0591866907341578	0.8095477304633986	0.9990269081233384	17.75359085100919	17.72493813554963	-0.00367165264161662	0.999999999714125	1.0	2074.5
DKK3	ENSG00000050165	Q9UBP4	3	2	3	0	1	0	2	9.290566686814692	8.446091189686177	-0.8827597871977477	0.0010511694937347	0.0389486498202347	0.0	0.0	0.0	1.0	1.0	1326.0
XRN2	ENSG00000088930	Q9H0D6	1	1	3	1	1	0	1	6.630265725417212	6.486291414731741	-0.1618785652553046	0.5859732227035745	0.9990269081233384	13.188391262989565	12.99394214506748	-0.157583753139923	0.546120427319234	0.902923356052167	3408.0
DYNC1LI2	ENSG00000135720	O43237	1	1	3	1	0	0	2	6.47297313451831	6.778511497202635	0.3165063482691092	0.3451970917409299	0.9910195056394788	15.610024956792842	15.67362475973665	0.0527033363507495	0.982277717653349	1.0	4326.0
COL6A2	ENSG00000142173	P12110	2	1	3	1	1	1	0	8.613755615844083	8.420969110990473	-0.2249878342191273	0.8435316262825829	0.9990269081233384	16.060779377542133	16.029031172740794	-0.0432504726270556	0.987644214552913	1.0	3273.0
TM9SF3	ENSG00000077147	Q9HD45	2	2	3	1	0	1	1	5.63349701669795	5.0708100419708355	-0.5937147037201731	0.1575741969345356	0.8277211503739251	14.783706368172695	14.663128431830504	-0.0652934567913221	0.971123162672978	1.0	6175.0
YKT6	ENSG00000106636	O15498	4	1	3	0	0	0	3	7.635894479016861	7.5295918336145276	-0.1321859970614027	0.6196340395742448	0.9990269081233384	16.68045865207683	15.713825619758328	-0.936554621490439	2.45671347751553e-09	6.53508852751315e-08	2752.0
DYNLT3	ENSG00000165169	P51808	1	1	3	0	1	0	2	6.762619085665259	6.54698381808479	-0.2201824671953021	0.4652137919378942	0.9990269081233384	13.916523015752855	13.85369026259623	-0.0465704378314734	0.953700569626903	1.0	2151.0
MMP14	ENSG00000157227	P50281	2	2	3	0	1	1	1	8.215481070556082	7.801279590548112	-0.4191692403965857	0.7177957519305443	0.9990269081233384	16.384106470970597	15.947815465785062	-0.513070074351577	1.24412781310448e-12	5.10813636887679e-11	3776.5
SERBP1	ENSG00000142864	Q8NC51	2	3	3	0	0	0	3	7.919413461473142	8.375377107547045	0.4532117120661192	0.066208930175742	0.5703217772123663	16.184385985889307	16.498557227790073	0.329438785375984	0.0278280934684854	0.107774420774052	2551.5
TXNRD1	ENSG00000198431	Q16881	9	2	3	1	0	0	2	9.153139477441993	9.732398185199692	0.5727855329403553	0.0101385798652096	0.1987840386961185	16.8193861518222	17.38144293819876	0.5581007998954	3.24610887255846e-25	4.27731462137587e-23	3858.0
KIFBP	ENSG00000198954	Q96EK5	7	1	3	1	0	0	2	4.890838912753041	5.173195724710861	0.2887659908297996	0.5103623542572026	0.9990269081233384	13.574873164257568	13.62050019738576	0.063094517671241	0.977014034995991	1.0	2462.0
CRKL	ENSG00000099942	P46109	1	1	3	1	0	0	2	4.441184161805344	4.283184967071306	-0.163018589209742	0.7530000932269673	0.9990269081233384	15.190470111080177	15.562828770059376	0.368282018050546	4.71611588775209e-05	0.0004780234815743	5342.0
SQLE	ENSG00000104549	Q14534	1	1	3	0	0	0	3	7.532147288572243	7.7870826235831165	0.2509922727824077	0.3219850607828473	0.9910195056394788	13.181958021694976	13.157450834670172	-0.0161947055737433	0.999999999235719	1.0	2962.0
NFE2L2	ENSG00000116044	Q16236	2	2	3	0	2	1	0	6.8729418827241755	6.428704006863843	-0.4908553903691806	0.1346159002203751	0.7897927864763976	0.0	0.0	0.0	1.0	1.0	2548.5
ERGIC1	ENSG00000113719	Q969X5	1	1	3	0	0	0	3	7.429283106947548	8.064532546265584	0.6459062788246762	0.0420059698660604	0.4605556849857271	17.658567108416577	17.838562726746908	0.186271628420278	0.0452808683198893	0.159652395706592	2903.0
EIF3L	ENSG00000100129	Q9Y262	2	2	3	0	1	0	2	8.959729816712255	8.825376544584275	-0.1523329917041894	0.549370184296526	0.9990269081233384	15.578354828198602	15.566652404140685	0.00635332939481818	0.999999999886124	1.0	1995.0
BMP2	ENSG00000125845	P12643	1	1	3	1	2	0	0	6.72881612698006	6.8689072962791125	0.1602076708919063	0.7070134173422518	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	3545.0
DDX5	ENSG00000108654	P17844	10	1	3	2	0	0	1	9.69810985413314	9.184278366054851	-0.5424349304575445	0.0257231931841665	0.3534864611759661	15.139789314225508	15.262537116481221	0.128707882054541	0.000849526050123433	0.00597197841190989	3847.0
CTSF	ENSG00000174080	Q9UBX1	7	1	3	1	1	0	1	7.108843880203149	6.427373114074253	-0.7111183297994094	0.0175785596966664	0.2900462349949961	0.0	0.0	0.0	1.0	1.0	2036.0
CSE1L	ENSG00000124207	P55060	1	1	3	1	2	0	0	2.401229832854292	3.0608131296549925				14.25577131764403	14.172416049407756	-0.085941863467405	0.996464997214842	1.0	3550.0
PPP4R2	ENSG00000163605	Q9NY27	1	1	3	1	1	0	1	4.1433361078422815	4.288709371803727	0.1781406937093107	0.74658705484196	1.0	12.828061806863666	13.001497453853538	0.325217490897728	0.110544593002891	0.31025853899247	4957.0
FBN1	ENSG00000166147	P35555	4	2	3	0	1	0	2	9.47080661232247	9.741031566143349	0.2510711190221326	0.2722378933406527	0.952019976264402	14.410537543363906	14.660611053569202	0.183654462019281	0.0432689606064199	0.154189893582374	4333.5
SNX2	ENSG00000205302	O60749	1	1	3	2	0	0	1	5.974821021227099	5.828323037574063	-0.1989482718396424	0.6314842783208007	0.9990269081233384	15.720414715513932	15.695687876464145	-0.00650529574684678	0.999999994049137	1.0	2119.0
SH3GLB1	ENSG00000097033	Q9Y371	4	1	3	1	1	0	1	7.235105034119257	7.401238465218637	0.1399467630641153	0.6163203246121582	0.9990269081233384	16.01498776952639	16.279743350102923	0.208511562151059	1.1644863556815e-05	0.000137744878732596	6299.0
CDH11	ENSG00000140937	P55287	4	2	3	1	1	0	1	8.433783740068044	8.39925189178709	-0.0257056594552589	0.9276576529700252	0.9990269081233384	15.004556621366412	15.302646796061984	0.337777459323307	3.99806531265769e-09	1.00680169162304e-07	5180.5
WASF2	ENSG00000158195	Q9Y6W5	1	1	3	0	2	0	1	5.736395060926145	5.619696785814888	-0.1436511063500571	0.759740962132755	0.9990269081233384	14.967422133739142	15.127984626725887	0.181204248303973	0.247395666711091	0.553434749955134	5681.0
PDLIM5	ENSG00000163110	Q96HC4	8	2	3	0	0	0	3	7.932977667783701	7.582937780846864	-0.3455898268938494	0.1942361604710245	0.8888580546554893	17.19934985136019	17.22475553023899	0.0353021369614714	0.999278567334563	1.0	2416.0
PRNP	ENSG00000171867	F7VJQ1|P04156	4	3	3	0	1	0	2	10.143596751647413	10.831905148649474	0.706242062286775	0.0033750163459601	0.0970265435409171	0.0	0.0	0.0	1.0	1.0	2487.0
GPR176	ENSG00000166073	Q14439	2	2	3	0	1	0	2	7.008567495823955	6.874889442277363	-0.147048360093418	0.6003047461794461	0.9990269081233384	13.632131445892027	13.783836853716474	0.143477083468188	0.324298699666381	0.661200587373054	3878.0
TIMP2	ENSG00000035862	P16035	2	1	3	0	0	0	3	8.46670174497643	7.747919737751444	-0.7590288799026332	0.0353985900523756	0.4210096268665796	13.46676752878643	13.622586422191706	0.144086105611094	0.52497583177996	0.8821213116445	3042.5
PFKL	ENSG00000141959	P17858	2	1	3	1	1	1	0	7.896853860680303	8.353450417628718	0.4605510113226466	0.1656899746066275	0.8444966113004667	17.022044502401727	17.033295543033177	0.0241049271090934	0.999999776730116	1.0	3148.5
LASP1	ENSG00000002834	Q14847	2	1	3	0	1	0	2	7.503406203523398	7.643421088686432	0.1404414394843394	0.6805350719440095	0.9990269081233384	19.61275944522576	19.921974455464888	0.330329289297234	0.00185933221276832	0.0116023968254904	3966.5
PPP1R3C	ENSG00000119938	Q9UQK1	1	1	3	0	0	0	3	6.8015010569436445	6.79998764460734	-0.0331991153356939	0.923791542042573	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	2541.0
CAPZA2	ENSG00000198898	P47755	1	1	3	0	0	0	3	7.309207476924368	7.776055278719741	0.4669442238198302	0.083367407034805	0.6489363278489976	17.42582980492639	17.69973299177812	0.27397648123309	5.59041819570903e-05	0.000552851071176482	1214.0
UCHL3	ENSG00000118939	P15374	1	1	3	1	1	0	1	4.944014130094316	5.4114364100343	0.472553615450641	0.3211744782329433	0.9910195056394788	15.970857445537092	16.305753391288086	0.308323319613559	6.21290989683314e-07	1.00006668964365e-05	696.0
SEC62	ENSG00000008952	Q99442	2	1	3	1	0	0	2	4.07688485299574	3.7780661283902743	-0.3566012712449402	0.5680013700191702	1.0	15.897109446314193	16.19935610986483	0.244296627787734	0.0387828252033796	0.140861210001506	3655.5
SNX6	ENSG00000129515	Q9UNH7	2	2	3	1	0	0	2	6.88287190477549	7.397866612041993	0.5186066981249308	0.0689661872716064	0.579973308336957	15.244456019768446	15.311941224267368	0.0741753534646207	0.443109310021603	0.801293679755788	2415.0
MAEA	ENSG00000090316	Q7L5Y9	1	1	3	2	0	0	1	5.954832942661597	6.071900084480094	0.1153909624808488	0.7440192634080347	0.9990269081233384	12.001043858897576	12.222013483050436	0.170867219576908	0.514017227981163	0.871460686337902	2182.0
PYCR1	ENSG00000183010	P32322	4	2	3	0	1	0	2	8.232523006738049	7.770132380812461	-0.4981627018772615	0.087813453519082	0.6631458674368175	16.79637685399679	15.844194003775756	-0.948295655554613	4.19316085052059e-09	1.04662772594932e-07	1897.0
HSP90B1	ENSG00000166598	P14625	10	2	3	0	1	0	2	10.24706789620877	10.419030888845487	0.1499697258755449	0.5361965295991091	0.9990269081233384	18.19627753682855	18.393722250362018	0.187686538631419	0.00426010018252414	0.0234882256314819	2795.0
PLTP	ENSG00000100979	P55058	1	1	3	0	1	1	1	6.364746191926102	6.335962937749652	-0.0566775472123248	0.8571798856812114	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	2255.0
STC2	ENSG00000113739	O76061	2	1	3	0	3	0	0	6.447279747524769	5.50507408932488	-0.998243521031182	0.005980998463101	0.1444688597839763	12.144942325708275	12.09827017546084	-0.0412172080541307	0.961362003644332	1.0	2418.0
VPS51	ENSG00000149823	Q9UID3	1	1	3	0	0	1	2	6.474924682083768	6.354668377378067	-0.1382418058003508	0.6724863028285082	0.9990269081233384	12.710109452660245	12.270115147007777	-0.427223330566221	0.0143646488601614	0.0629467134119679	2144.0
ANGPTL4	ENSG00000167772	Q9BY76	1	2	3	0	1	0	2	8.646375398509312	8.298784230913254	-0.3283882933452788	0.2008456031620826	0.8893008067581282	12.223689590101174	12.441314392379368	0.223019696041828	0.507532121904415	0.866689874234603	1872.0
DDB1	ENSG00000167986	Q16531	7	1	3	0	2	0	1	8.057437180470385	7.6846516688498765	-0.4048264509040409	0.15736428833177	0.8277211503739251	14.424111792687722	14.3280044891936	-0.0995979436377803	0.999564588290946	1.0	4335.0
CSNK1A1	ENSG00000113712	P48729	6	2	3	0	0	2	1	7.720455250871809	7.344521753415565	-0.3948880094667865	0.1393068588445015	0.7960877323723586	14.188587443743659	14.513021070540319	0.341315962044262	0.00044605762115283	0.0034432731354931	2444.5
SURF4	ENSG00000148248	O15260	10	2	3	0	1	0	2	9.475409090624542	9.303157179179415	-0.1912741085564707	0.3805236374748931	0.9990269081233384	16.225834420043537	15.143897852381162	-1.08135471852413	3.39181050175852e-07	5.70267011957382e-06	2930.0
PRPF6	ENSG00000101161	O94906	1	1	3	0	1	0	2	5.191597944125665	5.3802429047610785	0.1550114979419255	0.7114212068586003	0.9990269081233384	13.523411932872444	13.376809795952715	-0.197804087687096	0.140668370430615	0.369507179814493	3047.0
SNAPC2	ENSG00000104976	Q13487	2	1	3	0	2	0	1	6.175705949932925	6.246468481725332	0.0230258360346757	0.9509832068502102	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	1466.5
SPCS3	ENSG00000129128	P61009	2	1	3	1	0	0	2	6.612287238239118	6.609260438219042	0.0114612527028027	0.9762054621992028	0.9990269081233384	17.143095508144516	17.23027771620866	0.0987747498144045	0.739116443615434	1.0	3612.0
EEF1A1	ENSG00000156508	P68104	16	1	3	0	0	0	3	14.697962176816352	14.767314069754175	0.0566066003026697	0.7927867056919431	0.9990269081233384	18.864525658133747	18.94561641950169	0.0781911751828665	0.987739331554949	1.0	1866.0
LTBP2	ENSG00000119681	Q14767	2	1	3	1	2	0	0	7.811273423556351	6.498182090245599	-1.344037996817376	0.0994629612793423	0.7083334902051643	14.962420966948198	13.3947879750111	-1.57939350316726	1.59703149400747e-18	1.17516629156445e-16	7461.0
PROCR	ENSG00000101000	Q9UNN8	1	1	3	0	2	0	1	5.896479166793624	5.729585401762351	-0.2022419821859648	0.588888961297954	0.9990269081233384	14.260838547465102	14.553982288908038	0.310326646527946	0.183279537892288	0.450330382349393	1349.0
RNF145	ENSG00000145860	Q96MT1	2	1	3	0	1	1	1	6.479392562757934	6.369653817622684	-0.1428013512911007	0.6637947051788982	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	3619.5
CLTC	ENSG00000141367	Q00610	2	2	3	0	1	0	2	6.529594332040398	6.736652276670642	0.2091285755219456	0.4861587293638325	0.9990269081233384	16.721765190559914	16.4351491954208	-0.302318721138449	0.00140843789982765	0.00920439347223007	2621.0
P3H4	ENSG00000141696	Q92791	2	1	3	0	2	0	1	7.027870900790772	7.014171941139968	-0.0129026225296856	0.9657558308151208	0.9990269081233384	16.134043754596473	16.106374917129273	0.0142541740346866	0.999993615600132	1.0	2571.5
ACTG1	ENSG00000184009	P63261	10	3	3	0	0	0	3	11.97364519006813	11.9008116446578	-0.0839463747663257	0.7037560081902055	0.9990269081233384	16.817424883093352	16.760108251751507	-0.139372264330222	0.531354133896018	0.887836190697386	1919.0
HLA-A	ENSG00000206503	P04439	17	2	3	1	2	0	0	10.641757304779794	10.65445552968429	-0.014457622902603	0.9510888796834468	0.9990269081233384	14.915517084647758	15.425439470088442	0.601796859511332	0.00375391856161774	0.0210591114555704	1535.0
LIF	ENSG00000128342	P15018	1	1	3	0	3	0	0	8.108254345669758	7.214895088208264	-0.9454514616464248	0.1980744984822422	0.8893008067581282	0.0	0.0	0.0	1.0	1.0	3871.0
GLUD1	ENSG00000148672	P00367	7	1	3	1	0	0	2	7.015407838486059	6.79181558677283	-0.2376330668565651	0.4266100955261415	0.9990269081233384	15.446235419427925	15.538748773785063	0.128399741753847	0.288188817726743	0.615673405958037	2919.0
