contig	polya_length	coverage	run	condition
ENST00000222990.8	58	11	s4_r3	s4
ENST00000223023.5	118	6	s4_r3	s4
ENST00000223029.8	44	48	s4_r3	s4
ENST00000223051.8	66	1	s4_r3	s4
ENST00000223061.6	171	86	s4_r3	s4
ENST00000223073.6	42	7	s4_r3	s4
ENST00000223095.5	104	4810	s4_r3	s4
ENST00000223122.4	93	3	s4_r3	s4
ENST00000223127.8	145	120	s4_r3	s4
ENST00000223129.8	39	20	s4_r3	s4
ENST00000223136.5	88	146	s4_r3	s4
ENST00000223145.10	114	1	s4_r3	s4
ENST00000223208.10	37	3	s4_r3	s4
ENST00000223215.10	54	17	s4_r3	s4
ENST00000223271.8	89	47	s4_r3	s4
ENST00000223273.7	72	21	s4_r3	s4
ENST00000223321.9	68	247	s4_r3	s4
ENST00000223324.3	41	56	s4_r3	s4
ENST00000223336.11	50	21	s4_r3	s4
ENST00000223357.8	179	5	s4_r3	s4
ENST00000223368.7	72	24	s4_r3	s4
ENST00000223369.3	74	116	s4_r3	s4
ENST00000223398.11	50	9	s4_r3	s4
ENST00000223423.8	59	7	s4_r3	s4
ENST00000223428.9	20	5	s4_r3	s4
ENST00000223459.11	70	8	s4_r3	s4
ENST00000223500.9	53	141	s4_r3	s4
ENST00000223528.6	96	3	s4_r3	s4
ENST00000223609.10	86	1	s4_r3	s4
ENST00000223641.5	58	236	s4_r3	s4
ENST00000223642.3	44	2	s4_r3	s4
ENST00000223864.7	43	21	s4_r3	s4
ENST00000223865.8	78	2	s4_r3	s4
ENST00000224073.6	59	322	s4_r3	s4
ENST00000224140.6	113	6	s4_r3	s4
ENST00000224237.9	47	2383	s4_r3	s4
ENST00000224652.11	98	1	s4_r3	s4
ENST00000224756.12	15	5	s4_r3	s4
ENST00000224784.10	60	30	s4_r3	s4
ENST00000224807.9	162	1	s4_r3	s4
ENST00000224949.9	55	14	s4_r3	s4
ENST00000224950.8	43	14	s4_r3	s4
