contig	polya_length	coverage	run	condition
ENST00000336273.8	142	84	s2_r3	s2
ENST00000336278.8	111	5	s2_r3	s2
ENST00000336279.9	193	4	s2_r3	s2
ENST00000336283.9	43	56	s2_r3	s2
ENST00000336294.10	39	2	s2_r3	s2
ENST00000336307.6	68	5	s2_r3	s2
ENST00000336308.10	61	24	s2_r3	s2
ENST00000336314.9	167	5	s2_r3	s2
ENST00000336349.6	60	13	s2_r3	s2
ENST00000336378.8	154	5	s2_r3	s2
ENST00000336395.6	72	4	s2_r3	s2
ENST00000336418.9	100	11	s2_r3	s2
ENST00000336430.11	32	10	s2_r3	s2
ENST00000336431.10	95	3	s2_r3	s2
ENST00000336452.11	114	16	s2_r3	s2
ENST00000336454.5	52	2	s2_r3	s2
ENST00000336458.13	55	80	s2_r3	s2
ENST00000336498.8	108	7	s2_r3	s2
ENST00000336509.8	95	6	s2_r3	s2
ENST00000336517.8	52	1	s2_r3	s2
ENST00000336520.8	74	16	s2_r3	s2
ENST00000336564.5	153	12	s2_r3	s2
ENST00000336576.10	40	2	s2_r3	s2
ENST00000336577.9	204	2	s2_r3	s2
ENST00000336592.11	54	16	s2_r3	s2
ENST00000336596.7	129	1	s2_r3	s2
ENST00000336604.8	59	1	s2_r3	s2
ENST00000336615.9	53	30	s2_r3	s2
ENST00000336617.8	48	5	s2_r3	s2
ENST00000336643.10	49	39	s2_r3	s2
ENST00000336648.8	138	7	s2_r3	s2
ENST00000336665.9	19	2	s2_r3	s2
ENST00000336686.9	114	2	s2_r3	s2
ENST00000336695.4	48	14	s2_r3	s2
ENST00000336702.7	122	2	s2_r3	s2
ENST00000336714.8	84	19	s2_r3	s2
ENST00000336715.11	111	3	s2_r3	s2
ENST00000336733.10	32	2	s2_r3	s2
ENST00000336735.9	175	71	s2_r3	s2
ENST00000336737.8	94	22	s2_r3	s2
ENST00000336755.10	124	6	s2_r3	s2
ENST00000336761.10	85	1	s2_r3	s2
ENST00000336767.6	68	18	s2_r3	s2
ENST00000336787.6	88	2	s2_r3	s2
ENST00000336811.10	79	15	s2_r3	s2
ENST00000336812.5	73	45	s2_r3	s2
ENST00000336824.8	52	12	s2_r3	s2
ENST00000336838.10	49	2	s2_r3	s2
ENST00000336854.9	54	77	s2_r3	s2
ENST00000336865.6	108	8	s2_r3	s2
ENST00000336868.8	77	1	s2_r3	s2
ENST00000336873.9	28	2	s2_r3	s2
ENST00000336898.8	205	1	s2_r3	s2
ENST00000336904.7	57	1	s2_r3	s2
ENST00000336909.9	135	91	s2_r3	s2
ENST00000336916.8	188	1164	s2_r3	s2
ENST00000336926.11	44	2	s2_r3	s2
ENST00000336934.10	25	2	s2_r3	s2
ENST00000336949.7	111	2	s2_r3	s2
ENST00000336976.10	86	4	s2_r3	s2
ENST00000336984.6	56	4	s2_r3	s2
ENST00000336985.11	75	3	s2_r3	s2
ENST00000337002.9	54	93	s2_r3	s2
ENST00000337003.4	78	12	s2_r3	s2
ENST00000337004.8	33	2	s2_r3	s2
ENST00000337018.10	66	1	s2_r3	s2
ENST00000337057.8	166	2	s2_r3	s2
ENST00000337109.9	69	16	s2_r3	s2
ENST00000337110.11	114	12	s2_r3	s2
ENST00000337130.10	124	67	s2_r3	s2
ENST00000337132.10	64	33	s2_r3	s2
ENST00000337137.9	122	2	s2_r3	s2
ENST00000337138.9	80	112	s2_r3	s2
ENST00000337147.11	61	10	s2_r3	s2
ENST00000337179.9	18	18	s2_r3	s2
ENST00000337190.7	53	18	s2_r3	s2
ENST00000337195.9	100	31	s2_r3	s2
ENST00000337198.10	60	18	s2_r3	s2
ENST00000337227.9	146	7	s2_r3	s2
ENST00000337231.5	153	18	s2_r3	s2
ENST00000337233.9	117	6	s2_r3	s2
ENST00000337248.9	20	3	s2_r3	s2
ENST00000337273.10	115	55	s2_r3	s2
ENST00000337288.10	131	72	s2_r3	s2
ENST00000337303.8	110	1	s2_r3	s2
ENST00000337304.2	94	14	s2_r3	s2
ENST00000337318.8	227	1	s2_r3	s2
ENST00000337331.10	37	7	s2_r3	s2
ENST00000337338.9	26	12	s2_r3	s2
ENST00000337339.7	256	1	s2_r3	s2
ENST00000337343.9	198	2	s2_r3	s2
ENST00000337344.9	32	20	s2_r3	s2
ENST00000337351.8	187	1	s2_r3	s2
ENST00000337354.8	48	19	s2_r3	s2
ENST00000337386.10	139	14	s2_r3	s2
ENST00000337387.4	50	40	s2_r3	s2
ENST00000337392.10	92	45	s2_r3	s2
ENST00000337393.10	42	9	s2_r3	s2
ENST00000337404.8	28	2	s2_r3	s2
ENST00000337425.10	100	7	s2_r3	s2
ENST00000337432.9	67	13	s2_r3	s2
ENST00000337433.10	144	6	s2_r3	s2
ENST00000337435.9	98	7	s2_r3	s2
ENST00000337451.8	87	15	s2_r3	s2
ENST00000337478.3	158	11	s2_r3	s2
ENST00000337488.11	225	4	s2_r3	s2
ENST00000337491.7	61	7	s2_r3	s2
ENST00000337514.11	66	6	s2_r3	s2
ENST00000337523.10	45	1	s2_r3	s2
ENST00000337526.11	182	4	s2_r3	s2
ENST00000337537.8	133	11	s2_r3	s2
ENST00000337539.12	67	1	s2_r3	s2
ENST00000337540.11	67	1	s2_r3	s2
ENST00000337554.8	80	568	s2_r3	s2
ENST00000337573.10	166	4	s2_r3	s2
ENST00000337612.9	63	4	s2_r3	s2
ENST00000337619.11	51	101	s2_r3	s2
ENST00000337620.8	137	22	s2_r3	s2
ENST00000337623.7	141	2	s2_r3	s2
ENST00000337659.11	173	6	s2_r3	s2
ENST00000337664.9	193	3	s2_r3	s2
ENST00000337665.8	93	1	s2_r3	s2
ENST00000337673.7	68	11	s2_r3	s2
ENST00000337679.12	63	4	s2_r3	s2
ENST00000337682.9	89	2	s2_r3	s2
ENST00000337702.5	117	5	s2_r3	s2
ENST00000337714.8	86	2	s2_r3	s2
ENST00000337737.8	52	6	s2_r3	s2
ENST00000337738.6	54	7	s2_r3	s2
ENST00000337755.9	136	9	s2_r3	s2
ENST00000337768.10	82	16	s2_r3	s2
ENST00000337787.3	128	1	s2_r3	s2
ENST00000337815.9	134	9	s2_r3	s2
ENST00000337841.4	78	9	s2_r3	s2
ENST00000337843.7	107	4	s2_r3	s2
ENST00000337851.9	115	1	s2_r3	s2
ENST00000337859.11	93	56	s2_r3	s2
ENST00000337872.9	110	3	s2_r3	s2
ENST00000337907.7	197	1	s2_r3	s2
ENST00000337910.10	108	5	s2_r3	s2
ENST00000337919.9	118	1	s2_r3	s2
ENST00000337929.8	139	3	s2_r3	s2
ENST00000337943.9	63	4	s2_r3	s2
ENST00000337959.8	76	11	s2_r3	s2
ENST00000337970.7	114	11	s2_r3	s2
ENST00000337975.6	64	3	s2_r3	s2
ENST00000337979.9	118	9	s2_r3	s2
ENST00000337995.4	96	1	s2_r3	s2
ENST00000338008.9	118	1	s2_r3	s2
ENST00000338034.9	172	15	s2_r3	s2
ENST00000338037.11	79	2	s2_r3	s2
ENST00000338042.10	100	5	s2_r3	s2
ENST00000338051.4	41	1	s2_r3	s2
ENST00000338074.7	55	1	s2_r3	s2
ENST00000338086.9	205	5	s2_r3	s2
ENST00000338104.10	152	2	s2_r3	s2
ENST00000338110.11	73	80	s2_r3	s2
ENST00000338121.10	101	6	s2_r3	s2
ENST00000338134.8	68	3	s2_r3	s2
ENST00000338146.7	33	6	s2_r3	s2
ENST00000338148.8	35	16	s2_r3	s2
ENST00000338154.11	142	2	s2_r3	s2
ENST00000338165.9	90	1	s2_r3	s2
ENST00000338167.10	170	105	s2_r3	s2
ENST00000338179.6	211	3	s2_r3	s2
ENST00000338205.9	72	8	s2_r3	s2
ENST00000338222.7	25	22	s2_r3	s2
ENST00000338244.6	190	1	s2_r3	s2
ENST00000338272.9	115	42	s2_r3	s2
ENST00000338302.7	171	1	s2_r3	s2
ENST00000338327.4	35	1	s2_r3	s2
ENST00000338338.9	58	40	s2_r3	s2
ENST00000338369.6	100	10	s2_r3	s2
ENST00000338370.7	76	9	s2_r3	s2
ENST00000338376.8	49	19	s2_r3	s2
ENST00000338382.10	99	12	s2_r3	s2
ENST00000338399.9	49	28	s2_r3	s2
ENST00000338401.8	57	10	s2_r3	s2
ENST00000338415.8	76	16	s2_r3	s2
ENST00000338435.8	172	52	s2_r3	s2
ENST00000338446.8	97	1	s2_r3	s2
ENST00000338450.7	59	1	s2_r3	s2
ENST00000338458.8	113	2	s2_r3	s2
ENST00000338483.7	41	53	s2_r3	s2
ENST00000338492.9	103	15	s2_r3	s2
ENST00000338517.8	13	2	s2_r3	s2
ENST00000338530.8	70	2	s2_r3	s2
ENST00000338546.9	137	3	s2_r3	s2
ENST00000338560.12	78	1	s2_r3	s2
ENST00000338564.9	31	1	s2_r3	s2
ENST00000338588.8	141	6	s2_r3	s2
ENST00000338591.8	72	3	s2_r3	s2
ENST00000338592.5	146	1	s2_r3	s2
ENST00000338595.7	33	3	s2_r3	s2
ENST00000338597.9	229	1	s2_r3	s2
ENST00000338624.10	52	2	s2_r3	s2
ENST00000338625.9	35	3	s2_r3	s2
ENST00000338631.10	11	1	s2_r3	s2
ENST00000338639.10	70	117	s2_r3	s2
ENST00000338641.10	139	5	s2_r3	s2
ENST00000338660.5	99	2	s2_r3	s2
ENST00000338663.12	38	62	s2_r3	s2
ENST00000338702.4	247	1	s2_r3	s2
ENST00000338728.10	176	41	s2_r3	s2
ENST00000338733.10	101	5	s2_r3	s2
ENST00000338754.9	109	19	s2_r3	s2
ENST00000338758.12	47	21	s2_r3	s2
ENST00000338779.11	200	4	s2_r3	s2
ENST00000338785.8	91	5	s2_r3	s2
ENST00000338791.11	47	9	s2_r3	s2
ENST00000338820.7	25	7	s2_r3	s2
ENST00000338821.6	142	3	s2_r3	s2
ENST00000338825.5	87	155	s2_r3	s2
ENST00000338863.13	48	1	s2_r3	s2
ENST00000338910.9	195	18	s2_r3	s2
ENST00000338920.8	17	1	s2_r3	s2
ENST00000338961.11	53	17	s2_r3	s2
ENST00000338963.6	232	1	s2_r3	s2
ENST00000338970.10	55	530	s2_r3	s2
ENST00000338971.10	251	1	s2_r3	s2
ENST00000338972.8	67	4	s2_r3	s2
ENST00000338977.5	20	1	s2_r3	s2
ENST00000338981.7	68	3	s2_r3	s2
ENST00000338983.7	60	13	s2_r3	s2
ENST00000338995.10	45	5	s2_r3	s2
ENST00000339020.8	144	54	s2_r3	s2
ENST00000339077.10	175	22	s2_r3	s2
ENST00000339082.7	135	27	s2_r3	s2
ENST00000339083.12	57	134	s2_r3	s2
ENST00000339091.8	197	2	s2_r3	s2
ENST00000339093.7	48	2	s2_r3	s2
ENST00000339094.5	118	1	s2_r3	s2
ENST00000339121.9	91	3	s2_r3	s2
ENST00000339123.10	149	2	s2_r3	s2
ENST00000339142.6	55	2	s2_r3	s2
ENST00000339157.10	160	18	s2_r3	s2
ENST00000339162.11	57	3	s2_r3	s2
ENST00000339195.10	89	1	s2_r3	s2
ENST00000339209.9	145	1	s2_r3	s2
ENST00000339223.5	39	2	s2_r3	s2
ENST00000339249.5	46	4	s2_r3	s2
ENST00000339266.10	2	1	s2_r3	s2
ENST00000339282.12	110	5	s2_r3	s2
ENST00000339296.10	96	1	s2_r3	s2
ENST00000339298.2	97	2	s2_r3	s2
ENST00000339310.7	153	1	s2_r3	s2
ENST00000339336.9	174	4	s2_r3	s2
ENST00000339350.7	136	1	s2_r3	s2
ENST00000339362.9	115	2	s2_r3	s2
ENST00000339365.2	51	14	s2_r3	s2
ENST00000339374.11	166	7	s2_r3	s2
ENST00000339394.7	86	5	s2_r3	s2
ENST00000339397.5	39	4	s2_r3	s2
ENST00000339399.5	10	4	s2_r3	s2
ENST00000339411.5	28	1	s2_r3	s2
ENST00000339413.11	71	56	s2_r3	s2
ENST00000339423.7	63	3	s2_r3	s2
ENST00000339430.9	55	2	s2_r3	s2
ENST00000339431.9	71	172	s2_r3	s2
ENST00000339437.11	74	1	s2_r3	s2
ENST00000339438.10	52	187	s2_r3	s2
ENST00000339450.10	35	6	s2_r3	s2
ENST00000339485.4	21	2	s2_r3	s2
ENST00000339486.8	28	29	s2_r3	s2
ENST00000339490.7	84	1	s2_r3	s2
ENST00000339497.7	120	5	s2_r3	s2
ENST00000339507.9	85	3	s2_r3	s2
ENST00000339514.8	27	10	s2_r3	s2
ENST00000339526.8	129	5	s2_r3	s2
ENST00000339556.8	54	2	s2_r3	s2
ENST00000339560.10	83	3	s2_r3	s2
ENST00000339566.7	38	2	s2_r3	s2
ENST00000339570.9	156	2	s2_r3	s2
ENST00000339594.9	143	6	s2_r3	s2
ENST00000339600.6	62	467	s2_r3	s2
ENST00000339624.9	44	10	s2_r3	s2
ENST00000339647.6	113	470	s2_r3	s2
ENST00000339664.7	54	4	s2_r3	s2
ENST00000339697.5	47	198	s2_r3	s2
ENST00000339711.8	70	1	s2_r3	s2
ENST00000339728.6	143	5	s2_r3	s2
ENST00000339732.10	140	4	s2_r3	s2
ENST00000339737.6	34	3	s2_r3	s2
ENST00000339746.9	13	1	s2_r3	s2
ENST00000339754.11	139	9	s2_r3	s2
ENST00000339758.7	84	1	s2_r3	s2
ENST00000339775.10	83	13	s2_r3	s2
ENST00000339788.10	126	4	s2_r3	s2
ENST00000339818.9	133	13	s2_r3	s2
ENST00000339834.10	109	20	s2_r3	s2
ENST00000339859.8	47	1	s2_r3	s2
ENST00000339865.9	40	4	s2_r3	s2
ENST00000339872.8	67	29	s2_r3	s2
ENST00000339876.11	24	3	s2_r3	s2
ENST00000339877.8	20	5	s2_r3	s2
ENST00000339901.8	168	3	s2_r3	s2
ENST00000339950.5	46	4	s2_r3	s2
ENST00000339987.7	91	2	s2_r3	s2
ENST00000339995.11	54	283	s2_r3	s2
ENST00000339997.8	74	12	s2_r3	s2
ENST00000340001.9	259	1	s2_r3	s2
ENST00000340004.6	164	1	s2_r3	s2
ENST00000340006.7	111	27	s2_r3	s2
ENST00000340020.11	61	47	s2_r3	s2
ENST00000340022.6	172	1	s2_r3	s2
ENST00000340026.10	97	5	s2_r3	s2
ENST00000340067.4	107	5	s2_r3	s2
ENST00000340077.9	66	5	s2_r3	s2
ENST00000340080.9	43	5	s2_r3	s2
ENST00000340093.8	155	292	s2_r3	s2
ENST00000340099.9	40	22	s2_r3	s2
ENST00000340116.12	101	5	s2_r3	s2
ENST00000340124.9	113	17	s2_r3	s2
ENST00000340126.9	127	5	s2_r3	s2
ENST00000340139.10	160	1	s2_r3	s2
ENST00000340149.6	19	1	s2_r3	s2
ENST00000340157.9	56	4	s2_r3	s2
ENST00000340169.7	123	1	s2_r3	s2
ENST00000340171.7	114	2	s2_r3	s2
ENST00000340192.11	167	7	s2_r3	s2
ENST00000340208.9	149	1	s2_r3	s2
ENST00000340253.10	182	6	s2_r3	s2
ENST00000340258.10	96	2	s2_r3	s2
ENST00000340281.9	160	1	s2_r3	s2
ENST00000340296.8	99	15	s2_r3	s2
ENST00000340305.9	148	3	s2_r3	s2
ENST00000340308.7	188	4	s2_r3	s2
ENST00000340309.7	135	3	s2_r3	s2
ENST00000340344.4	66	10	s2_r3	s2
ENST00000340353.11	41	2	s2_r3	s2
ENST00000340360.10	116	3	s2_r3	s2
ENST00000340368.9	48	235	s2_r3	s2
ENST00000340370.10	142	5	s2_r3	s2
ENST00000340384.5	80	75	s2_r3	s2
ENST00000340385.6	57	309	s2_r3	s2
ENST00000340394.12	34	1	s2_r3	s2
ENST00000340413.7	73	2	s2_r3	s2
ENST00000340417.8	167	3	s2_r3	s2
ENST00000340434.5	286	1	s2_r3	s2
ENST00000340437.8	89	4	s2_r3	s2
ENST00000340438.6	88	8	s2_r3	s2
ENST00000340450.7	142	5	s2_r3	s2
ENST00000340457.8	97	11	s2_r3	s2
ENST00000340473.8	119	27	s2_r3	s2
ENST00000340480.8	120	5	s2_r3	s2
ENST00000340487.5	119	1	s2_r3	s2
ENST00000340491.8	58	1	s2_r3	s2
ENST00000340533.9	87	17	s2_r3	s2
ENST00000340535.11	61	5	s2_r3	s2
ENST00000340545.9	27	2	s2_r3	s2
ENST00000340553.8	95	4	s2_r3	s2
ENST00000340556.11	77	19	s2_r3	s2
ENST00000340573.8	45	9	s2_r3	s2
ENST00000340578.10	103	8	s2_r3	s2
ENST00000340595.4	48	1	s2_r3	s2
ENST00000340607.5	27	5	s2_r3	s2
ENST00000340611.9	73	4	s2_r3	s2
ENST00000340622.8	24	3	s2_r3	s2
ENST00000340623.4	30	2	s2_r3	s2
ENST00000340630.9	32	5	s2_r3	s2
ENST00000340634.6	79	2	s2_r3	s2
ENST00000340635.11	74	3	s2_r3	s2
ENST00000340645.9	174	3	s2_r3	s2
ENST00000340648.6	140	13	s2_r3	s2
ENST00000340650.6	109	3	s2_r3	s2
ENST00000340729.9	133	1	s2_r3	s2
ENST00000340766.9	27	2	s2_r3	s2
ENST00000340800.7	112	6	s2_r3	s2
ENST00000340802.12	77	4	s2_r3	s2
ENST00000340811.9	114	3	s2_r3	s2
ENST00000340828.7	44	61	s2_r3	s2
ENST00000340829.10	118	1	s2_r3	s2
ENST00000340852.9	92	124	s2_r3	s2
ENST00000340855.11	83	46	s2_r3	s2
ENST00000340857.4	85	32	s2_r3	s2
ENST00000340866.10	92	5	s2_r3	s2
ENST00000340879.8	197	1	s2_r3	s2
ENST00000340900.3	75	1	s2_r3	s2
ENST00000340908.9	151	2	s2_r3	s2
ENST00000340912.6	182	1	s2_r3	s2
ENST00000340913.11	57	36	s2_r3	s2
ENST00000340932.7	19	2	s2_r3	s2
ENST00000340934.10	58	3	s2_r3	s2
ENST00000340941.11	99	2	s2_r3	s2
ENST00000340954.11	68	4	s2_r3	s2
ENST00000340957.9	29	1	s2_r3	s2
ENST00000340972.8	158	1	s2_r3	s2
ENST00000340990.10	59	135	s2_r3	s2
ENST00000341012.13	26	2	s2_r3	s2
ENST00000341037.8	120	4	s2_r3	s2
ENST00000341039.6	51	1	s2_r3	s2
ENST00000341049.7	68	32	s2_r3	s2
ENST00000341060.3	12	1	s2_r3	s2
ENST00000341065.8	34	9	s2_r3	s2
ENST00000341068.8	22	13	s2_r3	s2
ENST00000341071.11	119	3	s2_r3	s2
ENST00000341084.7	145	8	s2_r3	s2
ENST00000341105.7	28	4	s2_r3	s2
ENST00000341116.7	61	11	s2_r3	s2
ENST00000341119.10	181	4	s2_r3	s2
ENST00000341154.10	211	2	s2_r3	s2
ENST00000341156.9	46	7	s2_r3	s2
ENST00000341162.8	84	3	s2_r3	s2
ENST00000341164.9	123	1	s2_r3	s2
ENST00000341165.10	40	29	s2_r3	s2
ENST00000341166.3	77	2	s2_r3	s2
ENST00000341170.5	5	4	s2_r3	s2
ENST00000341181.11	55	18	s2_r3	s2
ENST00000341183.9	98	1	s2_r3	s2
ENST00000341189.8	45	23	s2_r3	s2
ENST00000341191.11	59	1	s2_r3	s2
ENST00000341197.9	128	3	s2_r3	s2
ENST00000341222.10	110	9	s2_r3	s2
ENST00000341223.8	32	6	s2_r3	s2
ENST00000341247.8	144	12	s2_r3	s2
ENST00000341249.11	120	9	s2_r3	s2
ENST00000341255.4	94	21	s2_r3	s2
ENST00000341259.7	152	9	s2_r3	s2
ENST00000341276.11	71	1	s2_r3	s2
ENST00000341285.8	103	25	s2_r3	s2
ENST00000341298.3	92	3	s2_r3	s2
ENST00000341307.6	116	12	s2_r3	s2
ENST00000341318.9	66	1	s2_r3	s2
ENST00000341322.4	103	6	s2_r3	s2
ENST00000341329.7	67	5	s2_r3	s2
ENST00000341333.10	88	25	s2_r3	s2
ENST00000341356.10	57	20	s2_r3	s2
ENST00000341369.11	138	26	s2_r3	s2
ENST00000341375.12	106	1	s2_r3	s2
ENST00000341376.11	144	6	s2_r3	s2
ENST00000341394.9	126	70	s2_r3	s2
ENST00000341403.9	51	1	s2_r3	s2
ENST00000341415.3	110	4	s2_r3	s2
ENST00000341421.7	141	6	s2_r3	s2
ENST00000341423.10	150	118	s2_r3	s2
ENST00000341426.9	62	6	s2_r3	s2
ENST00000341446.9	227	2	s2_r3	s2
ENST00000341462.9	136	4	s2_r3	s2
ENST00000341463.5	194	1	s2_r3	s2
ENST00000341469.7	67	2	s2_r3	s2
ENST00000341491.9	140	3	s2_r3	s2
ENST00000341500.9	136	1	s2_r3	s2
ENST00000341511.11	51	2	s2_r3	s2
ENST00000341514.11	118	3	s2_r3	s2
ENST00000341516.10	122	3	s2_r3	s2
ENST00000341541.8	105	1	s2_r3	s2
ENST00000341547.8	23	38	s2_r3	s2
ENST00000341550.9	42	8	s2_r3	s2
ENST00000341567.8	59	73	s2_r3	s2
ENST00000341590.8	84	58	s2_r3	s2
ENST00000341627.5	101	23	s2_r3	s2
ENST00000341657.9	114	18	s2_r3	s2
ENST00000341676.9	173	1	s2_r3	s2
ENST00000341681.9	72	12	s2_r3	s2
ENST00000341695.10	50	40	s2_r3	s2
ENST00000341698.2	125	5	s2_r3	s2
ENST00000341712.8	65	28	s2_r3	s2
ENST00000341744.8	133	20	s2_r3	s2
ENST00000341749.7	153	5	s2_r3	s2
ENST00000341753.10	32	11	s2_r3	s2
ENST00000341754.8	46	5	s2_r3	s2
ENST00000341756.10	41	27	s2_r3	s2
ENST00000341772.5	192	19	s2_r3	s2
ENST00000341776.7	30	1	s2_r3	s2
ENST00000341861.9	95	9	s2_r3	s2
ENST00000341871.8	31	2	s2_r3	s2
ENST00000341872.10	98	5	s2_r3	s2
ENST00000341893.8	77	1	s2_r3	s2
ENST00000341900.6	125	4	s2_r3	s2
ENST00000341942.9	75	54	s2_r3	s2
ENST00000341948.6	181	1	s2_r3	s2
ENST00000341949.9	38	14	s2_r3	s2
ENST00000341976.5	132	2	s2_r3	s2
ENST00000341983.8	126	1	s2_r3	s2
ENST00000341991.7	54	6	s2_r3	s2
ENST00000342016.8	57	5	s2_r3	s2
ENST00000342018.12	93	1	s2_r3	s2
ENST00000342022.8	122	1	s2_r3	s2
ENST00000342045.6	33	3	s2_r3	s2
ENST00000342058.9	155	34	s2_r3	s2
ENST00000342066.8	44	2	s2_r3	s2
ENST00000342075.8	188	1	s2_r3	s2
ENST00000342085.9	86	16	s2_r3	s2
ENST00000342108.2	85	6	s2_r3	s2
ENST00000342112.9	220	1	s2_r3	s2
ENST00000342115.8	56	15	s2_r3	s2
ENST00000342160.7	74	1	s2_r3	s2
ENST00000342166.10	46	31	s2_r3	s2
ENST00000342179.9	41	2	s2_r3	s2
ENST00000342190.11	172	1	s2_r3	s2
ENST00000342192.9	60	133	s2_r3	s2
ENST00000342203.8	85	10	s2_r3	s2
ENST00000342206.10	110	19	s2_r3	s2
ENST00000342216.8	47	37	s2_r3	s2
ENST00000342219.9	124	4	s2_r3	s2
ENST00000342220.9	165	5	s2_r3	s2
ENST00000342222.6	171	3	s2_r3	s2
ENST00000342228.7	145	12	s2_r3	s2
ENST00000342245.9	156	77	s2_r3	s2
ENST00000342274.8	88	3	s2_r3	s2
ENST00000342287.9	75	5	s2_r3	s2
ENST00000342308.10	47	3	s2_r3	s2
ENST00000342312.9	27	3	s2_r3	s2
ENST00000342320.8	52	14	s2_r3	s2
ENST00000342350.9	62	1	s2_r3	s2
ENST00000342374.5	115	122	s2_r3	s2
ENST00000342380.3	124	2	s2_r3	s2
ENST00000342392.3	81	3	s2_r3	s2
ENST00000342407.5	106	1	s2_r3	s2
ENST00000342415.6	131	6	s2_r3	s2
ENST00000342422.3	108	1	s2_r3	s2
ENST00000342435.9	58	12	s2_r3	s2
ENST00000342444.8	31	1	s2_r3	s2
ENST00000342449.8	196	7	s2_r3	s2
ENST00000342456.11	151	5	s2_r3	s2
ENST00000342480.7	171	1	s2_r3	s2
ENST00000342494.8	59	5	s2_r3	s2
ENST00000342502.6	45	52	s2_r3	s2
ENST00000342505.5	56	58	s2_r3	s2
ENST00000342537.8	10	1	s2_r3	s2
ENST00000342556.6	131	5	s2_r3	s2
ENST00000342558.3	103	7	s2_r3	s2
ENST00000342572.12	32	2	s2_r3	s2
ENST00000342579.8	33	1	s2_r3	s2
ENST00000342607.10	34	1	s2_r3	s2
ENST00000342620.9	106	2	s2_r3	s2
ENST00000342624.10	76	7	s2_r3	s2
ENST00000342644.9	60	1	s2_r3	s2
ENST00000342649.9	39	3	s2_r3	s2
ENST00000342665.5	32	10	s2_r3	s2
ENST00000342669.8	47	168	s2_r3	s2
ENST00000342679.9	107	5	s2_r3	s2
ENST00000342683.6	31	13	s2_r3	s2
ENST00000342694.7	11	7	s2_r3	s2
ENST00000342697.5	100	2	s2_r3	s2
ENST00000342702.8	19	8	s2_r3	s2
ENST00000342704.11	178	1	s2_r3	s2
ENST00000342745.5	100	3	s2_r3	s2
ENST00000342751.8	86	5	s2_r3	s2
ENST00000342753.8	150	39	s2_r3	s2
ENST00000342754.5	42	1	s2_r3	s2
ENST00000342784.7	49	9	s2_r3	s2
ENST00000342785.8	125	37	s2_r3	s2
ENST00000342879.7	42	8	s2_r3	s2
ENST00000342907.3	169	5	s2_r3	s2
ENST00000342922.8	179	1	s2_r3	s2
ENST00000342932.8	144	3	s2_r3	s2
ENST00000342945.9	196	3	s2_r3	s2
ENST00000342947.9	152	10	s2_r3	s2
ENST00000342951.11	87	4	s2_r3	s2
ENST00000342972.3	72	35	s2_r3	s2
ENST00000342981.8	53	15	s2_r3	s2
ENST00000342983.6	196	8	s2_r3	s2
ENST00000342988.8	62	15	s2_r3	s2
ENST00000343002.7	176	33	s2_r3	s2
ENST00000343004.10	4	3	s2_r3	s2
ENST00000343010.8	180	1	s2_r3	s2
ENST00000343028.9	82	33	s2_r3	s2
ENST00000343043.7	68	10	s2_r3	s2
ENST00000343053.6	27	15	s2_r3	s2
ENST00000343067.9	81	1	s2_r3	s2
ENST00000343075.7	11	1	s2_r3	s2
ENST00000343090.11	35	5	s2_r3	s2
ENST00000343106.9	81	14	s2_r3	s2
ENST00000343111.10	172	1	s2_r3	s2
ENST00000343150.10	144	39	s2_r3	s2
ENST00000343187.8	112	1	s2_r3	s2
ENST00000343200.9	149	108	s2_r3	s2
ENST00000343213.2	57	1	s2_r3	s2
ENST00000343217.6	102	1	s2_r3	s2
ENST00000343218.10	59	61	s2_r3	s2
ENST00000343242.9	75	1	s2_r3	s2
ENST00000343245.7	46	3	s2_r3	s2
ENST00000343253.11	114	1	s2_r3	s2
ENST00000343255.9	38	5	s2_r3	s2
ENST00000343262.9	48	1800	s2_r3	s2
ENST00000343276.4	147	2	s2_r3	s2
ENST00000343279.8	49	2	s2_r3	s2
ENST00000343280.8	125	1	s2_r3	s2
ENST00000343289.9	147	7	s2_r3	s2
ENST00000343304.10	32	7	s2_r3	s2
ENST00000343325.9	100	4	s2_r3	s2
ENST00000343338.11	229	1	s2_r3	s2
ENST00000343411.8	91	76	s2_r3	s2
ENST00000343450.2	59	4	s2_r3	s2
ENST00000343455.8	128	2	s2_r3	s2
ENST00000343470.9	186	3	s2_r3	s2
ENST00000343484.10	108	3	s2_r3	s2
ENST00000343516.8	99	4	s2_r3	s2
ENST00000343526.9	61	16	s2_r3	s2
ENST00000343528.10	18	1	s2_r3	s2
ENST00000343533.9	51	2	s2_r3	s2
ENST00000343537.12	19	5	s2_r3	s2
ENST00000343546.8	142	7	s2_r3	s2
ENST00000343550.9	119	3	s2_r3	s2
ENST00000343575.10	79	14	s2_r3	s2
ENST00000343600.8	133	8	s2_r3	s2
ENST00000343605.5	99	6	s2_r3	s2
ENST00000343619.9	41	2	s2_r3	s2
ENST00000343629.11	94	25	s2_r3	s2
ENST00000343631.4	170	9	s2_r3	s2
ENST00000343632.9	33	3	s2_r3	s2
ENST00000343638.9	137	4	s2_r3	s2
ENST00000343666.6	83	38	s2_r3	s2
ENST00000343674.10	64	1	s2_r3	s2
ENST00000343677.4	57	22	s2_r3	s2
ENST00000343684.4	132	1	s2_r3	s2
