transcript	log_count	FC	mrna_ont_C3	mrna_ont_C4	HGNC symbol
ENST00000611957	3.972829230749263	-0.0192995107339895	3.982478986116258	3.9631794753822684	GOLGA2
ENST00000310513	3.475705803041927	0.37509544365902014	3.2881580812124165	3.6632535248714366	CELF1
ENST00000418465	4.175362674209303	0.02023442289286681	4.16524546276287	4.185479885655737	MICA
ENST00000378319	4.182047424058574	0.8244756944857494	3.7698095768156987	4.594285271301448	PHF11
ENST00000279242	5.422565272799287	-0.6003625345393608	5.722746540068967	5.122384005529606	MRPL49
ENST00000368400	4.935966839729205	0.12563693567987855	4.873148371889266	4.998785307569144	DPM3
ENST00000645818	3.7850372380425394	0.6157577027144434	3.4771583866853177	4.092916089399761	SPG7
ENST00000372393	5.710078456993829	-0.34511675528128993	5.882636834634474	5.537520079353184	ASS1
ENST00000261475	4.891112809268302	0.24759559960655153	4.767315009465026	5.014910609071578	PPP2R3C
ENST00000323716	4.020281152192898	-0.037619672442666285	4.039090988414231	4.001471315971565	ARMC10
ENST00000341189	4.7532886076329905	-0.19029725980758094	4.848437237536781	4.6581399777292	ARMCX3
ENST00000471229	4.7532886076329905	-0.19029725980758094	4.848437237536781	4.6581399777292	ARMCX3
ENST00000537169	4.7532886076329905	-0.19029725980758094	4.848437237536781	4.6581399777292	ARMCX3
ENST00000370007	4.690571768721694	0.4003801624510164	4.4903816874961855	4.890761849947202	NOLC1
ENST00000405356	4.690571768721694	0.4003801624510164	4.4903816874961855	4.890761849947202	NOLC1
ENST00000605788	4.847677971068768	0.08616775775686758	4.804594092190334	4.890761849947202	NOLC1
ENST00000258761	4.635102226976814	0.1667239057217884	4.55174027411592	4.718464179837708	BZW2
ENST00000433922	4.635102226976814	0.1667239057217884	4.55174027411592	4.718464179837708	BZW2
ENST00000645220	4.20644400899263	0.342180582698	4.03535371764363	4.37753430034163	GSDME
ENST00000521476	5.493639307886096	-0.441192870998794	5.714235743385493	5.273042872386699	RPL26L1
ENST00000407246	4.478108618032428	0.5640372575040447	4.196089989280406	4.76012724678445	SCP2
ENST00000343528	5.069475621892714	0.2248912723133687	4.957029985736029	5.181921258049398	PDXK
ENST00000518748	4.315223227088347	-0.08664672489394754	4.358546589535321	4.271899864641373	TRIQK
ENST00000519239	4.252965574297686	0.7750786930951095	3.8654262277501314	4.640504920845241	RPL26L1
ENST00000171111	4.900573377361686	0.18350575324342788	4.808820500739972	4.9923262539834	KEAP1
ENST00000373247	5.047903753932941	-0.071358010719754	5.083582759292818	5.012224748573064	FPGS
ENST00000397664	3.981634257170158	1.434001606038028	3.264633454151144	4.698635060189172	METTL26
ENST00000233668	4.119177865904017	0.9928259445851175	3.622764893611458	4.615590838196575	DOK1
ENST00000623461	4.865436982172594	-0.0208665698954551	4.875870267120321	4.855003697224866	VCL
ENST00000549258	4.283946413661508	-0.0285876455769003	4.298240236449958	4.269652590873058	SLC38A2
ENST00000315580	4.600154844613655	0.4063746920345368	4.396967498596387	4.803342190630924	ARL6IP4
ENST00000616016	4.661282088274344	-1.2608977713619884	5.291730973955338	4.0308332025933495	SAMD11
ENST00000618323	4.661282088274344	-1.2608977713619884	5.291730973955338	4.0308332025933495	SAMD11
ENST00000356731	4.316099783990461	0.17540474321576394	4.22839741238258	4.403802155598344	HNRNPH1
ENST00000393432	4.488111516589997	-0.32593753497184963	4.651080284075922	4.325142749104073	HNRNPH1
ENST00000442819	4.316099783990461	0.17540474321576394	4.22839741238258	4.403802155598344	HNRNPH1
ENST00000381591	4.229975446415786	-0.537766949924797	4.498858921378185	3.9610919714533877	ZMYND11
ENST00000538225	4.1974443387708895	0.7792791772625374	3.807804750139621	4.587083927402158	CLTA
ENST00000587985	3.896157743988165	0.13543379070418116	3.8284408486360744	3.9638746393402555	TMEM161A
ENST00000251582	3.884097666584177	-0.05150569168475094	3.9098505124265523	3.8583448207418014	ADAMTS2
ENST00000306999	4.593869629486754	0.2964259628634114	4.445656648055048	4.74208261091846	ANKMY2
ENST00000233545	5.165704643975144	0.15309818754979965	5.089155550200244	5.242253737750044	MPV17
ENST00000522006	3.775192304427696	0.3745833437393862	3.5879006325580027	3.962483976297389	LAMA4
ENST00000304593	4.149093472637787	0.7057048282017453	3.796241058536914	4.5019458867386595	MFF
ENST00000460732	3.8223457556538754	-0.41003811951495894	4.027364815411355	3.617326695896396	LAMTOR4
ENST00000471792	5.1777252700643075	0.4674222799399841	4.944014130094316	5.4114364100343	UCHL3
ENST00000302351	4.703739833789753	-0.594756582357963	5.001118124968735	4.406361542610772	ENC1
ENST00000618628	5.268003742027879	-1.723284398834215	6.129645941444987	4.406361542610772	ENC1
ENST00000014930	4.432146568697947	0.3144400204259483	4.274926558484973	4.589366578910921	HEBP1
ENST00000025301	4.143488299480673	0.07570185398218054	4.105637372489583	4.1813392264717635	AKAP11
ENST00000242351	4.089930519139285	0.9554734415742905	3.6121937983521395	4.56766723992643	ZC3HAV1
ENST00000252512	4.523284825704103	0.34490033895231065	4.350834656227947	4.695734995180258	XPO7
ENST00000256496	4.577606618818866	-0.4084387652602244	4.7818260014489775	4.373387236188753	ARL8B
ENST00000256951	3.6093053636044576	1.0851206557766626	3.0667450357161266	4.151865691492789	EMP1
ENST00000259253	3.666978602419637	-0.292159042491583	3.813058123665429	3.520899081173846	UGGT1
ENST00000260563	5.671197998376727	-0.2534406568227343	5.7979183267880945	5.54447766996536	RTCA
ENST00000264221	3.7019809372318058	0.06887656373847584	3.667542655362568	3.7364192191010437	PAICS
ENST00000264914	4.236089047652838	-1.0849049324827558	4.778541513894216	3.69363658141146	ARSB
ENST00000265498	4.760326144051952	0.18340037525247865	4.668625956425712	4.852026331678191	MGST2
ENST00000265563	4.583112995869362	-0.21814776251751145	4.692186877128118	4.474039114610607	PRKAR2A
ENST00000265970	4.949660709605283	-0.4722444155294001	5.185782917369983	4.713538501840583	PIK3C2A
ENST00000269397	4.759314336413357	-0.9860074918457444	5.252318082336229	4.266310590490485	CBX4
ENST00000269740	4.844120005932156	-0.20889072200985215	4.948565366937082	4.73967464492723	SLC39A3
ENST00000270530	3.788695632833416	0.2732424657773098	3.652074399944761	3.925316865722071	EVI5L
ENST00000278483	4.214740244157994	0.6142167896357904	3.907631849340099	4.521848638975889	HIKESHI
ENST00000296129	3.4764802370606964	1.4569193159669878	2.7480205790772025	4.20493989504419	CDCP1
ENST00000298743	4.011313015468202	0.6266453453483587	3.6979903427940233	4.324635688142382	GAS1
ENST00000300452	4.695620921548018	-0.6444673707185311	5.017854606907284	4.373387236188753	COQ4
ENST00000301454	4.284286464257611	-0.4583915786320105	4.513482253573616	4.055090674941606	SLC25A23
ENST00000301821	4.277803031739037	0.6204228524784954	3.9675916054997895	4.588014457978285	RPSA
ENST00000303151	4.776018626024183	0.29574747618879726	4.628144887929785	4.923892364118582	POP7
ENST00000303904	4.2329964954969945	0.5777042869577889	3.9441443520181005	4.521848638975889	COPS6
ENST00000315869	4.300596154262363	-0.015183570127907942	4.308187939326317	4.293004369198409	TFE3
ENST00000323460	3.913028002953024	-0.27328084594886093	4.049668425927455	3.7763875799785938	SENP5
ENST00000323833	4.688786254293799	0.18074597755236343	4.5984132655176175	4.779159243069981	TSFM
ENST00000327040	3.930873989255923	-0.1569524792245387	4.009350228868192	3.8523977496436537	PSD3
ENST00000327351	3.8096241161348594	0.9178779117944345	3.350685160237642	4.268563072032077	CCDC107
ENST00000330070	4.874747723043696	-0.19829508453870304	4.973895265313048	4.775600180774345	HOXB2
ENST00000339569	4.565422984617033	-0.33035854939459686	4.730602259314332	4.400243709919735	MSL1
ENST00000342790	4.838850996060454	-0.2845585825625365	4.981130287341723	4.696571704779187	ZDHHC3
ENST00000347613	4.033597747246078	-0.2929540656810019	4.180074780086579	3.887120714405577	CLCN3
ENST00000352957	5.388193535832526	0.023592238842727653	5.376397416411162	5.39998965525389	MRPL39
ENST00000359092	4.122335239865617	1.2257346581885034	3.5094679107713653	4.735202568959869	AXL
ENST00000367589	4.285868559838524	0.12243779673210042	4.224649661472474	4.347087458204574	XPR1
ENST00000371250	4.6532635077696165	-0.401523403399878	4.8540252094695555	4.4525018060696775	PLPP3
ENST00000372970	4.113608291719836	0.07407341953863877	4.076571581950517	4.150645001489155	OSER1
ENST00000373087	4.363306627241281	-0.42410230328872967	4.575357778885646	4.151255475596916	ZC3H12A
ENST00000373783	4.5686708722554705	0.2574741142867518	4.439933815112095	4.697407929398847	ADO
ENST00000374274	4.60211438454475	0.058516246918097536	4.572856261085701	4.631372508003799	SNX12
ENST00000379593	4.243289240976387	0.3605823307980902	4.062998075577342	4.423580406375432	EIF1AX
ENST00000392276	4.591610303463342	0.16540968737173145	4.508905459777476	4.6743151471492075	C19orf12
ENST00000393346	4.296603835079677	-0.5434247366975882	4.568316203428471	4.024891466730883	PICALM
ENST00000397386	5.643289527276334	-1.777501627509559	6.532040341031114	4.754538713521555	LMCD1
ENST00000397388	4.4134790486923965	-0.34873094032983865	4.587844518857316	4.239113578527477	AJUBA
ENST00000399688	3.7019809372318058	0.06887656373847584	3.667542655362568	3.7364192191010437	PAICS
ENST00000414645	4.0817401593542515	0.021160588753039278	4.071159864977732	4.092320453730771	DPY19L4
ENST00000435041	4.07394616323532	-0.3707204950631775	4.259306410766908	3.8885859157037306	UBE2J1
ENST00000440756	4.149067875483981	-0.5933402516806545	4.445738001324308	3.8523977496436537	PSD3
ENST00000453712	4.627329160391811	0.48656025843893413	4.384049031172344	4.870609289611278	RAP1GDS1
ENST00000455834	4.415068950686987	-0.03067785832563441	4.430407879849803	4.399730021524169	HEMK1
ENST00000473578	4.630044175625612	-0.1284147759276122	4.694251563589418	4.565836787661806	CAMTA1
ENST00000474036	3.2716153659543092	1.229544378804225	2.6568431765521967	3.8863875553564218	FN1
ENST00000488355	4.173121450526562	0.18863164066989935	4.078805630191612	4.267437270861511	THBS2
ENST00000489264	3.8482403862638552	-0.38703645915943996	4.041758615843575	3.654722156684135	FUT11
ENST00000493583	4.300596154262363	-0.015183570127907942	4.308187939326317	4.293004369198409	TFE3
ENST00000498926	3.6049371009258775	0.41914147882835806	3.3953663615116985	3.8145078403400565	PGAM5
ENST00000504622	5.4031871267386	0.14366051473899333	5.331356869369103	5.475017384108097	TMEM167A
ENST00000509701	4.3208777378669225	0.44580031924820496	4.09797757824282	4.543777897491025	WDR41
ENST00000514888	3.7019809372318058	0.06887656373847584	3.667542655362568	3.7364192191010437	PAICS
ENST00000520473	4.261822011774371	-0.5410009202683574	4.53232247190855	3.9913215516401928	DPYSL3
ENST00000524596	4.321701535252059	0.2576352095987584	4.1928839304526795	4.450519140051438	LIN7C
ENST00000527316	4.2410641444712365	0.689387917455194	3.8963701857436397	4.585758103198834	DHCR7
ENST00000527449	4.123255086577071	-0.010440309581297491	4.12847524136772	4.118034931786423	RBM25
ENST00000539616	4.991444419764736	-0.024759164816066992	5.00382400217277	4.979064837356703	MNAT1
ENST00000548974	5.146565407868846	0.4295807127065636	4.931775051515564	5.361355764222128	ORMDL2
ENST00000554130	4.732487934759835	-0.1581066890385232	4.811541279279096	4.653434590240573	PAPOLA
ENST00000554332	4.557997723049382	0.366599400884998	4.374698022606883	4.741297423491881	EIF2S1
ENST00000556710	4.235459285552362	-0.5598095722771532	4.5153640716909385	3.9555544994137852	
ENST00000622277	4.60211438454475	0.058516246918097536	4.572856261085701	4.631372508003799	SNX12
ENST00000640233	4.392716878725588	0.6882270081247288	4.048603374663224	4.736830382787953	ZC3H12A
ENST00000643241	4.916327148565388	-0.05987128698707345	4.946262792058925	4.886391505071852	DNAJC19
ENST00000662562	4.529706213788148	0.4528773078441457	4.303267559866075	4.756144867710221	CDC42
ENST00000674301	3.480516456448714	0.34496499697147787	3.308033957962975	3.652998954934453	FBN1
ENST00000496599	4.109656428079491	-0.37725772347224806	4.298285289815615	3.921027566343367	FAM160B2
ENST00000304979	4.971449520728179	-0.38932402005543754	5.166111530755898	4.77678751070046	PPIH
ENST00000457308	3.842812508017244	0.7914533424388557	3.4470858367978163	4.238539179236672	DHX57
ENST00000524748	3.90097015176955	-0.1031576896923343	3.952548996615717	3.8493913069233825	CD151
ENST00000262507	5.131131302687168	0.1028122891364367	5.07972515811895	5.1825374472553865	COQ9
ENST00000355740	4.30772731580537	0.7357229518598403	3.93986583987545	4.67558879173529	FAS
ENST00000375401	3.693228899039414	0.24409908795496138	3.5711793550619335	3.815278443016895	KDM5C
ENST00000409665	4.940942869435331	0.33299853490856446	4.774443601981049	5.107442136889613	MORN2
ENST00000369550	5.004754359212564	-0.0630939865539224	5.0363013524895255	4.973207365935603	DKC1
ENST00000377798	5.048995210403982	-0.38943514399126933	5.243712782399617	4.854277638408347	POLR1E
ENST00000382753	4.694939792784069	-0.34712662235619707	4.868503103962168	4.521376481605971	TMEM128
ENST00000437945	5.189256456173126	-0.261156898609209	5.319834905477731	5.058678006868522	MEST
ENST00000438607	5.180419395093951	0.17460488148608988	5.093116954350906	5.267721835836996	TMA7
ENST00000519882	4.9961267749466955	0.37461254841344616	4.808820500739972	5.183433049153418	ZNF706
ENST00000218516	4.6523902411001306	-0.08595618568055485	4.695368333940408	4.609412148259853	GLA
ENST00000262464	4.118030077319619	-0.3940050219525051	4.315032588295872	3.921027566343367	FBN2
ENST00000393580	4.400119281072981	-0.10712958946617412	4.453684075806068	4.346554486339894	RELT
ENST00000268482	4.236504225613073	0.375162896471096	4.048922777377525	4.424085673848621	DHX38
ENST00000340124	4.075841148949164	0.3196451968387479	3.9160185505297895	4.2356637473685375	GPT2
ENST00000379660	5.219201453400222	-0.1645962539764385	5.301499580388442	5.136903326412003	SLC35B3
ENST00000344697	3.7222890693466657	1.2495967777158166	3.0974906804887574	4.347087458204574	POMGNT2
ENST00000560441	5.025854744074022	-1.6890310352045166	5.87037026167628	4.1813392264717635	UACA
ENST00000595196	4.372410722697917	-0.7676387002733454	4.756230072834589	3.988591372561244	HNRNPUL1
ENST00000263073	3.7631156924451394	-0.1406350502465492	3.833433217568414	3.6927981673218646	SMG6
ENST00000519607	4.546620909061589	-0.29275439828370864	4.692998108203444	4.400243709919735	NUDCD1
ENST00000403359	3.5892192399106615	0.13100583354694706	3.523716323137188	3.654722156684135	FBXO11
ENST00000404092	4.770982080243009	0.7361543983941399	4.402904881045939	5.139059279440079	
ENST00000626046	4.770982080243009	0.7361543983941399	4.402904881045939	5.139059279440079	DDT
ENST00000361531	4.803887497286791	0.7555075834998517	4.426133705536865	5.181641289036716	MRPL24
ENST00000229266	4.935788808950681	-0.09073908605333703	4.981158351977349	4.890419265924012	CHPT1
ENST00000278823	3.6480115822390253	-0.44887323892340225	3.8724482017007267	3.4235749627773244	MTA2
ENST00000524543	3.9656345431158417	0.12383865479450895	3.9037152157185875	4.027553870513096	TMEM41B
ENST00000528080	3.9656345431158417	0.12383865479450895	3.9037152157185875	4.027553870513096	TMEM41B
ENST00000418740	4.044547567311551	1.0416624883487269	3.523716323137188	4.565378811485915	MRPS24
ENST00000381760	4.211965511642751	0.2713094432090264	4.076310790038237	4.347620233247263	UCHL1
ENST00000472501	4.187222657930061	0.3207951506344058	4.0268250826128575	4.347620233247263	UCHL1
ENST00000675754	4.388101300215787	0.02325744261676288	4.376472578907406	4.399730021524169	ZMPSTE24
ENST00000393301	3.052586589717161	0.7399546062318225	2.6826092866012496	3.422563892833072	CTSC
ENST00000264266	4.752741095966404	-0.11484927525738797	4.810165733595098	4.69531645833771	MFSD1
ENST00000547312	4.182605063596907	-0.24460897607626286	4.304909551635038	4.0603005755587755	DNM1L
ENST00000674547	4.114201193596056	0.12589541302151552	4.051253487085298	4.177148900106814	HSPB1
ENST00000422767	5.195204068775842	0.22686397578310746	5.081772080884289	5.308636056667396	TXNDC9
ENST00000680708	4.141232982469745	0.19576119211546406	4.043352386412013	4.239113578527477	NAMPT
ENST00000681391	4.1760210911792175	0.1828323593645882	4.084604911496923	4.267437270861511	NAMPT
ENST00000681653	4.3034051354137866	0.1431019789546415	4.231854145936466	4.374956124891107	NAMPT
ENST00000262139	5.092559771538106	-0.4064757422576468	5.29579764266693	4.889321900409283	WIPI1
ENST00000262133	4.316593873751249	-0.45109113835817993	4.542139442930339	4.091048304572159	RBL2
ENST00000447906	4.211214071964494	0.4287726868551611	3.9968277285369136	4.425600415392075	OTUD4
ENST00000318709	3.822534223045772	0.2027085854040691	3.721179930343738	3.923888515747807	AVL9
ENST00000572621	4.162058359704513	0.03377577014672273	4.145170474631152	4.178946244777875	PRPF8
ENST00000614672	4.162058359704513	0.03377577014672273	4.145170474631152	4.178946244777875	PRPF8
ENST00000634039	4.162058359704513	0.03377577014672273	4.145170474631152	4.178946244777875	PRPF8
ENST00000313843	4.460345859746761	0.2580414383283207	4.3313251405826	4.589366578910921	STX4
ENST00000438261	5.38704996697539	0.15301824787430007	5.31054084303824	5.46355909091254	SNRPG
ENST00000449935	5.145204874170862	-0.012906781670273482	5.151658265005999	5.138751483335725	SNRPG
ENST00000374612	4.205670915206835	0.5830217504625037	3.914160039975583	4.497181790438087	HNRNPR
ENST00000374616	4.116686619856081	0.40505315976099565	3.914160039975583	4.319213199736579	HNRNPR
ENST00000634263	4.205670915206835	0.5830217504625037	3.914160039975583	4.497181790438087	HNRNPR
ENST00000634713	4.116686619856081	0.40505315976099565	3.914160039975583	4.319213199736579	HNRNPR
ENST00000521913	4.822589489507113	0.8745663290721186	4.3853063249710535	5.259872654043172	DPYSL2
ENST00000535010	3.772775328950522	0.3697493927850384	3.5879006325580027	3.957650025343041	SH3GLB1
ENST00000616170	3.925920160683858	0.06345972931836652	3.8941902960246746	3.957650025343041	SH3GLB1
ENST00000558406	4.862440081613078	0.1321784929234866	4.796350835151335	4.928529328074822	MRPS11
ENST00000369258	4.63342226107161	0.7583192982538511	4.254262611944684	5.012581910198535	CHD1L
ENST00000622533	3.959148450011117	0.3842140511715981	3.7670414244253183	4.151255475596916	CHD1L
ENST00000612116	3.698798355911377	1.0158092267819914	3.190893742520381	4.2067029693023725	AP2B1
ENST00000618940	3.9920633447459033	1.6023392044510443	3.190893742520381	4.793232946971425	AP2B1
ENST00000313219	4.413356671820397	0.21698393431098584	4.304864704664904	4.521848638975889	CHMP7
ENST00000397677	4.413356671820397	0.21698393431098584	4.304864704664904	4.521848638975889	CHMP7
ENST00000312263	4.950752481101396	-0.09025368214479812	4.995879322173795	4.905625640028997	DCAF6
ENST00000652762	4.588209056680265	-0.3262267568941519	4.75132243512734	4.4250956782331885	
ENST00000443059	4.4581465851777375	0.6483378294337747	4.13397767046085	4.782315499894625	QSOX1
ENST00000645190	4.361663851578781	0.26719154968273795	4.2280680767374115	4.495259626420149	TRMU
ENST00000309428	4.334814932096412	0.08341675445919883	4.293106554866813	4.376523309326012	RETREG3
ENST00000370641	4.787709353938904	0.3063249545326814	4.634546876672564	4.9408718312052455	GNG5
ENST00000322147	4.8776446672080205	-1.333672435356081	5.5444808848860605	4.21080844952998	LTBP3
ENST00000315948	4.69283122993257	-0.29717689737449327	4.8414196786198165	4.544242781245323	LYSMD3
ENST00000397909	3.6404121021339098	0.8423760283376289	3.2192240879650953	4.061600116302724	NAV3
ENST00000361874	3.8619647428837878	0.7462464594979643	3.4888415131348056	4.23508797263277	DCTN1
ENST00000394003	3.8619647428837878	0.7462464594979643	3.4888415131348056	4.23508797263277	DCTN1
ENST00000628224	3.8619647428837878	0.7462464594979643	3.4888415131348056	4.23508797263277	DCTN1
ENST00000012049	3.9650381901682406	0.6625634768323208	3.63375645175208	4.296319928584401	QPCTL
ENST00000396083	4.778478995995096	0.03419764610912779	4.761380172940532	4.79557781904966	THUMPD1
ENST00000198767	4.400102042121304	0.28828147824803807	4.255961302997285	4.544242781245323	RRN3
ENST00000332180	4.576033604550561	-0.061723009915804816	4.606895109508463	4.5451720995926586	WASHC4
ENST00000361226	4.270264846454461	-0.8402426825788423	4.690386187743883	3.8501435051650406	RUSC2
ENST00000394828	4.110443804023985	0.42296637504556545	3.8989606165012023	4.321926991546768	PPP3CB
ENST00000394829	4.110443804023985	0.42296637504556545	3.8989606165012023	4.321926991546768	PPP3CB
ENST00000395878	4.573632770194359	0.03236846846657393	4.557448535961072	4.589817004427646	UBFD1
ENST00000455600	4.048795640425295	-0.3973042705205092	4.24744777568555	3.8501435051650406	RUSC2
ENST00000527034	4.234605025139958	0.0656644914431066	4.2017727794184045	4.267437270861511	UBTF
ENST00000533177	4.234605025139958	0.0656644914431066	4.2017727794184045	4.267437270861511	UBTF
ENST00000550053	4.576033604550561	-0.061723009915804816	4.606895109508463	4.5451720995926586	WASHC4
ENST00000567212	4.573632770194359	0.03236846846657393	4.557448535961072	4.589817004427646	UBFD1
ENST00000616334	4.400102042121304	0.28828147824803807	4.255961302997285	4.544242781245323	RRN3
ENST00000314606	4.355970963621761	-0.128146952642747	4.420044439943134	4.291897487300387	FARSA
ENST00000588025	4.355970963621761	-0.128146952642747	4.420044439943134	4.291897487300387	FARSA
ENST00000676688	4.15425211232632	0.3353497584408953	3.9865772331058724	4.321926991546768	SYNCRIP
ENST00000678355	4.15425211232632	0.3353497584408953	3.9865772331058724	4.321926991546768	SYNCRIP
ENST00000533270	4.82596911430996	-0.02214354160296672	4.837040885111444	4.814897343508477	COMMD5
ENST00000481953	3.6000548708585334	0.9139834445177994	3.1430631485996336	4.057046593117433	PHLDB2
ENST00000478382	4.837970641291614	0.13603353800177853	4.769953872290724	4.905987410292503	NDUFAF4
ENST00000395592	5.097254532938485	-2.3495915654281525	6.272050315652561	3.9224587502244086	MFAP4
ENST00000561573	4.830263680615336	-0.9642217380041203	5.312374549617396	4.348152811613276	
ENST00000540998	3.4488849597202966	0.23480945579619839	3.3314802318221974	3.566289687618396	CDC42SE1
ENST00000206451	4.788678002682618	0.6680738220522553	4.45464109165649	5.122714913708745	PSME1
ENST00000645537	4.788678002682618	0.6680738220522553	4.45464109165649	5.122714913708745	PSME1
ENST00000372432	4.660714572771768	0.9511443496611376	4.1851423979412	5.1362867476023375	HYI
ENST00000373586	4.959910474979311	0.32996336670728077	4.79492879162567	5.124892158332951	EIF3I
ENST00000262544	4.731310175393882	-0.20162613859458745	4.832123244691176	4.6304971060965885	SEC23B
ENST00000407148	3.4558888543962984	1.3392428487107608	2.786267430040918	4.125510278751679	TFIP11
ENST00000407431	4.3015175746248655	0.5295540877535378	4.036740530748096	4.566294618501634	TFIP11
ENST00000252085	4.024290527801413	0.25148748229895546	3.898546786651935	4.150034268950891	PCDHGA12
ENST00000377759	4.056802344682594	0.06339658265244807	4.02510405335637	4.088500636008818	SNX5
ENST00000531329	5.163480337460897	0.2990544475127592	5.013953113704518	5.313007561217277	EIF3F
ENST00000497931	4.917429951831808	0.18425025314753896	4.825304825258039	5.009555078405578	ARMCX6
ENST00000221452	4.053968680456584	-0.056822304033183	4.082379832473175	4.025557528439992	RELB
ENST00000625761	4.053968680456584	-0.056822304033183	4.082379832473175	4.025557528439992	RELB
ENST00000423113	3.5359657644867677	0.4025338100425433	3.334698859465496	3.7372326695080393	ITGB1
ENST00000300408	3.716726589682146	0.6189933862045716	3.4072298965798606	4.026223282784432	PHB
ENST00000511832	3.3773332434909094	1.2977800785870452	2.728443204197387	4.026223282784432	PHB
ENST00000407471	3.73254738157016	0.7055246580400949	3.3797850525501127	4.085309710590208	GUCD1
ENST00000435822	3.73254738157016	0.7055246580400949	3.3797850525501127	4.085309710590208	GUCD1
ENST00000369808	3.8523780397934155	0.5965339233914793	3.554111078097676	4.150645001489155	DNASE1L1
ENST00000511168	4.688563141470285	0.02186646275680726	4.677629910091881	4.699496372848688	MRPL3
ENST00000571822	4.371039885713648	0.2997285678934505	4.221175601766922	4.520904169660373	MPDU1
ENST00000637181	4.125156299173072	-0.4775374876333003	4.363925042989722	3.8863875553564218	TAB2
ENST00000290810	4.730386268756655	0.24252900668275945	4.609121765415275	4.851650772098035	NAE1
ENST00000359087	4.730386268756655	0.24252900668275945	4.609121765415275	4.851650772098035	NAE1
ENST00000532942	4.458569151315251	0.6380187402932371	4.139559781168632	4.777578521461869	
ENST00000398838	5.125178497389168	-1.308140553779272	5.779248774278805	4.4711082204995325	YPEL3
ENST00000498711	4.721430108911403	-0.048044359025112726	4.74545228842396	4.697407929398847	CLTC
ENST00000227503	4.041027911786429	-0.03227289011109402	4.057164356841977	4.024891466730883	SF1
ENST00000377394	4.041027911786429	-0.03227289011109402	4.057164356841977	4.024891466730883	SF1
ENST00000335765	5.394839447010366	-0.0680228171250663	5.4288508555728985	5.360828038447832	UNC119
ENST00000439958	4.012311709147884	0.2803278804944598	3.872147768900654	4.152475649395114	CPSF7
ENST00000645440	3.5287783200586693	0.6412259737294268	3.2081653331939557	3.8493913069233825	RPS24
ENST00000307790	4.369309906770524	0.4446147895219994	4.147002512009524	4.591617301531524	ASCC2
ENST00000620508	4.6227580467567115	0.02683939980940586	4.609338346852009	4.6361777466614145	ZNHIT3
ENST00000432849	5.516076661019712	-0.13061373534920673	5.581383528694316	5.450769793345109	MRPL52
ENST00000392446	4.695002281316814	0.6116761250353395	4.389164218799144	5.000840343834484	CANT1
ENST00000391855	3.8675796796371418	1.2687926926433262	3.2331833333154787	4.501976025958805	GGPS1
ENST00000682799	4.194319693524618	1.0070123329849232	3.6908135270321565	4.69782586001708	STAMBP
ENST00000451682	4.706359636587096	-0.27464215989201257	4.843680716533102	4.56903855664109	ARPC1B
ENST00000287097	3.6415074715564146	0.2650076228251095	3.50900366014386	3.7740112829689694	CD109
ENST00000474729	4.306426580560416	-0.4371271305496469	4.524990145835239	4.087863015285592	MPZL1
ENST00000527910	4.227096857977957	-0.026726117948934203	4.240459916952424	4.2137337990034895	BIRC2
ENST00000613397	4.084720034934207	0.25100526443995763	3.9592174027142284	4.210222667154186	BIRC2
ENST00000368623	4.205162999222494	-0.4263194186720347	4.418322708558511	3.9920032898864766	SLC39A1
ENST00000397637	4.539944569182033	-0.607410553551639	4.843649845957852	4.236239292406213	PRMT2
ENST00000279550	4.057824989464683	0.061351293088269365	4.0271493429205485	4.088500636008818	YBX3
ENST00000263196	3.863376872684196	0.04161793475703135	3.8425679053056805	3.884185840062712	DGCR2
ENST00000545799	3.863376872684196	0.04161793475703135	3.8425679053056805	3.884185840062712	DGCR2
ENST00000379504	3.5589685077787596	-0.17573110893228172	3.6468340622449005	3.4711029533126188	TOM1L2
ENST00000486733	3.9980475133149547	0.8095237971762068	3.593285614726851	4.402809411903058	RPS4X
ENST00000662268	4.817733042595567	-0.4964753397800328	5.065970712485583	4.56949537270555	CSNK1A1
ENST00000380525	4.667979701880029	-0.48778805606281495	4.911873729911436	4.424085673848621	CARS1
ENST00000612826	4.667979701880029	-0.48778805606281495	4.911873729911436	4.424085673848621	CARS1
ENST00000219782	3.9932091333084387	0.3750644395010534	3.805676913557912	4.180741353058965	MAZ
ENST00000054650	4.130497116144255	0.5761055847882455	3.842444323750132	4.4185499085383775	THAP3
ENST00000216446	4.258103653746334	-0.16303320371899144	4.339620255605829	4.1765870518868375	PLEK2
ENST00000225174	4.33150356510605	-0.08579376960129359	4.374400449906696	4.288606680305403	PPIF
ENST00000235332	4.546408902186906	-0.05473148664590077	4.5737746455098565	4.519043158863956	MIIP
ENST00000240651	4.265493591562752	-0.2345091179839347	4.382748150554719	4.1482390325707845	PYROXD1
ENST00000246015	4.375825539235351	-0.17000178829946577	4.460826433385084	4.2908246450856184	PSMF1
ENST00000247470	4.717430275756069	0.5171164179031331	4.458872066804502	4.975988484707635	PYCARD
ENST00000251810	4.259302042549191	-0.5427019658906151	4.530653025494498	3.987951059603883	RRM2B
ENST00000257527	4.459161879216611	-1.3765501297698544	5.147436944101538	3.770886814331684	ADAM19
ENST00000258169	4.72955555862031	0.6847211689405857	4.387194974150018	5.071916143090603	MPHOSPH6
